distribution,image_source,method,alpha,probe_budget_fraction,mean_carrier_recall,mean_precision_hit_rate,lift
srm_residual,stego,MIPOD,0.2,0.3,0.4268422558130584,0.044382843991200745,1.4228075193768615
srm_residual,stego,MIPOD,0.2,0.4,0.5451721173472234,0.042330580403974895,1.3629302933680583
srm_residual,stego,MIPOD,0.2,0.5,0.6527008402941525,0.04037994384765625,1.305401680588305
srm_residual,stego,MIPOD,0.3,0.01,0.015496196208579314,0.08201831362075543,1.5496196208579314
srm_residual,stego,MIPOD,0.3,0.05,0.07706018246679064,0.0814328221560998,1.5412036493358128
srm_residual,stego,MIPOD,0.3,0.1,0.1512615303300288,0.07978713664454108,1.5126153033002878
srm_residual,stego,MIPOD,0.3,0.2,0.2913196542734359,0.07656812069656108,1.4565982713671795
srm_residual,stego,MIPOD,0.3,0.3,0.4202363841515644,0.07336533448622257,1.4007879471718814
srm_residual,stego,MIPOD,0.3,0.4,0.5387439804403716,0.07027665986381583,1.346859951100929
srm_residual,stego,MIPOD,0.3,0.5,0.6463766805932762,0.0671929931640625,1.2927533611865525
srm_residual,stego,MIPOD,0.4,0.01,0.015265753742801362,0.11734452499046165,1.5265753742801362
srm_residual,stego,MIPOD,0.4,0.05,0.0751352970957548,0.11536583504997328,1.5027059419150959
srm_residual,stego,MIPOD,0.4,0.1,0.14778680415043813,0.11330739299610892,1.4778680415043812
srm_residual,stego,MIPOD,0.4,0.2,0.2857373324074188,0.1092116958172004,1.4286866620370937
srm_residual,stego,MIPOD,0.4,0.3,0.41407253732945537,0.10519690245794289,1.3802417910981846
srm_residual,stego,MIPOD,0.4,0.4,0.5328677234525956,0.10120954052146713,1.332169308631489
srm_residual,stego,MIPOD,0.4,0.5,0.6412030662868224,0.09711593627929688,1.2824061325736449
srm_residual,stego,MIPOD,0.5,0.01,0.014891816476468471,0.15368943151468906,1.4891816476468471
srm_residual,stego,MIPOD,0.5,0.05,0.07342149751389154,0.15146868085755702,1.4684299502778309
srm_residual,stego,MIPOD,0.5,0.1,0.14469077212394488,0.14912489509422447,1.4469077212394488
srm_residual,stego,MIPOD,0.5,0.2,0.2810110370504338,0.14446146216788416,1.4050551852521689
srm_residual,stego,MIPOD,0.5,0.3,0.40879239960288166,0.13976005493178034,1.3626413320096056
srm_residual,stego,MIPOD,0.5,0.4,0.5272064553518594,0.13484140456617522,1.3180161383796485
srm_residual,stego,MIPOD,0.5,0.5,0.6359777117896178,0.12977317810058595,1.2719554235792356
